Timestamp,Source IP,Source Port,Destination IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Idle Mean,Label
2026-06-14 12:44:57,192.168.1.76,19866,192.168.1.100,128,535,2,0,80,0,40,40,40,40,0,20,149532.71,3738.32,535.0,428.0,26.75,508.25,0,64,0,3738.32,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,32,8703,503649,Port Scan
2026-06-14 12:26:20,192.168.1.106,24713,192.168.1.76,443,2397118,21,22,10584,32846,794,0,167,1045,0,758,18117.59,17.94,57074.24,1917694.4,119855.9,2277262.1,2157406.2,672,704,8.76,9.18,0,1045,1010.0,261.25,1,0,1,1,0,1010.0,29200,28960,32,15476,503837,BENIGN
2026-06-14 11:35:10,161.213.143.179,33101,192.168.1.100,443,1319,340,0,13600,0,64,40,50,0,0,0,10310841.55,257771.04,3.89,1055.2,65.95,1253.05,0,13600,0,257771.04,0.0,40,64,40.0,6.0,1,0,0,0,0,40.0,512,0,40,30949,120706,DDoS
2026-06-14 11:30:01,192.168.1.6,17032,192.168.1.38,443,1132680,12,15,6300,6210,1342,0,376,1419,0,761,11044.6,23.84,43564.62,906144.0,56634.0,1076046.0,1019412.0,240,480,10.59,13.24,0,1419,463.33,354.75,1,0,1,1,0,463.33,29200,28960,20,58601,635298,BENIGN
2026-06-14 13:35:27,192.168.1.223,61010,192.168.1.17,80,2182322,9,8,2178,9504,783,0,434,1033,0,472,5353.01,7.79,136395.12,1745857.6,109116.1,2073205.9,1964089.8,288,256,4.12,3.67,0,1033,687.18,258.25,1,0,1,1,0,687.18,29200,28960,32,27987,548510,BENIGN
2026-06-14 12:40:48,192.168.1.198,57924,192.168.1.99,80,4415336,11,12,10615,13500,1239,0,349,1119,0,742,5461.65,5.21,200697.09,3532268.8,220766.8,4194569.2,3973802.4,440,384,2.49,2.72,0,1239,1048.48,309.75,1,0,0,1,0,1048.48,29200,28960,40,81304,8343,BENIGN
2026-06-14 12:28:03,192.168.1.199,47169,192.168.1.189,80,2335984,19,7,18449,4480,1438,0,175,1058,0,346,9815.56,11.13,93439.36,1868787.2,116799.2,2219184.8,2102385.6,608,224,8.13,3.0,0,1438,881.88,359.5,1,0,0,1,0,881.88,29200,28960,32,73228,191852,BENIGN
2026-06-14 12:05:37,64.191.139.180,61184,192.168.1.100,443,12654,413,1,26432,0,64,40,50,0,0,0,2088825.67,32716.93,30.64,10123.2,632.7,12021.3,11388.6,13216,32,32637.9,79.03,0,64,63.85,16.0,1,0,0,0,0,63.85,512,0,32,86939,124550,DDoS
2026-06-14 11:39:29,192.168.1.215,43659,192.168.1.100,21,243127,103,36,11021,4140,256,40,85,512,40,110,62358.36,571.72,1761.79,194501.6,12156.35,230970.65,218814.3,2060,1152,423.65,148.07,40,512,109.07,118.0,1,0,1,1,0,109.07,65535,65535,20,27227,470812,Brute Force
2026-06-14 11:10:24,192.168.1.75,24584,192.168.1.100,137,231,2,0,80,0,40,40,40,40,0,20,346320.35,8658.01,231.0,184.8,11.55,219.45,0,64,0,8658.01,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,32,71066,247410,Port Scan
2026-06-14 11:46:27,192.168.1.107,32848,192.168.1.189,8080,2473103,29,28,19807,34132,569,0,396,1321,0,358,21810.25,23.05,44162.55,1978482.4,123655.15,2349447.85,2225792.7,928,896,11.73,11.32,0,1321,946.3,330.25,1,0,1,1,0,946.3,29200,28960,32,23267,30078,BENIGN
2026-06-14 11:27:47,209.227.155.211,54070,192.168.1.100,443,11410,542,0,21680,0,64,40,50,0,0,0,1900087.64,47502.19,21.09,9128.0,570.5,10839.5,0,21680,0,47502.19,0.0,40,64,40.0,6.0,1,0,0,0,0,40.0,512,0,40,38192,976134,DDoS
2026-06-14 12:59:44,192.168.1.215,45387,192.168.1.100,21,166413,47,36,3196,4104,256,40,85,512,40,110,43866.77,498.76,2029.43,133130.4,8320.65,158092.35,149771.7,1880,1152,282.43,216.33,40,512,87.95,118.0,1,0,1,1,0,87.95,65535,65535,40,70279,881518,Brute Force
2026-06-14 13:54:07,192.168.1.204,24600,192.168.1.102,443,1966757,29,21,9338,14889,910,0,388,1417,0,291,12318.25,25.42,40137.9,1573405.6,98337.85,1868419.15,1770081.3,1160,672,14.75,10.68,0,1417,484.54,354.25,1,0,1,1,0,484.54,29200,28960,40,8241,513096,BENIGN
2026-06-14 13:33:21,192.168.1.126,62927,192.168.1.199,443,4434466,30,18,16230,3384,1195,0,490,1286,0,558,4423.08,10.82,94350.34,3547572.8,221723.3,4212742.7,3991019.4,1200,576,6.77,4.06,0,1286,408.62,321.5,1,0,1,1,0,408.62,29200,28960,40,84041,844609,BENIGN
2026-06-14 11:44:04,192.168.1.192,24757,192.168.1.91,80,3993184,21,5,11214,2615,719,0,450,1071,0,447,3463.15,6.51,159727.36,3194547.2,199659.2,3793524.8,3593865.6,840,160,5.26,1.25,0,1071,531.88,267.75,1,0,0,1,0,531.88,29200,28960,40,35135,361025,BENIGN
2026-06-14 12:34:36,192.168.1.55,63022,104.103.137.229,9001,40534439,42,22,2604,1958,100,40,60,100,40,60,112.55,1.58,643403.79,32427551.2,2026721.95,38507717.05,36480995.1,840,704,1.04,0.54,40,100,71.28,15.0,1,0,1,1,0,71.28,56140,25248,20,9589,2017261,Botnet
2026-06-14 12:51:26,65.195.23.63,20269,192.168.1.100,80,6565,659,5,26360,0,64,40,50,0,0,0,4015232.29,101142.42,9.9,5252.0,328.25,6236.75,5908.5,26360,160,100380.81,761.61,0,64,39.7,16.0,1,0,0,0,0,39.7,512,0,40,66184,288850,DDoS
2026-06-14 11:32:43,192.168.1.51,60861,192.168.1.154,80,2359246,11,16,4972,10144,503,0,182,1077,0,785,6407.13,11.44,90740.23,1887396.8,117962.3,2241283.7,2123321.4,220,512,4.66,6.78,0,1077,559.85,269.25,1,0,1,1,0,559.85,29200,28960,20,70215,658802,BENIGN
2026-06-14 13:47:17,192.168.1.222,59179,192.168.1.226,443,1887754,16,5,9248,6410,1221,0,182,1379,0,798,8294.51,11.12,94387.7,1510203.2,94387.7,1793366.3,1698978.6,640,160,8.48,2.65,0,1379,745.62,344.75,1,0,1,1,0,745.62,29200,28960,40,10565,599876,BENIGN
2026-06-14 12:24:07,192.168.1.55,24033,91.53.87.17,9001,53571203,29,38,1682,2736,100,40,60,100,40,60,82.47,1.25,811684.89,42856962.4,2678560.15,50892642.85,48214082.7,580,1216,0.54,0.71,40,100,65.94,15.0,1,0,1,1,0,65.94,34864,51728,20,5451,2599638,Botnet
2026-06-14 12:15:37,219.56.54.152,51482,192.168.1.100,80,7631,411,4,16440,0,64,40,50,0,0,0,2154370.33,54383.44,18.43,6104.8,381.55,7249.45,6867.9,16440,128,53859.26,524.18,0,64,39.61,16.0,1,0,0,0,0,39.61,512,0,40,21271,74665,DDoS
2026-06-14 11:42:32,192.168.1.64,49722,192.168.1.158,8080,4702540,14,9,3304,12852,1387,0,293,1193,0,679,3435.59,4.89,213751.82,3762032.0,235127.0,4467413.0,4232286.0,280,288,2.98,1.91,0,1387,702.43,346.75,1,0,1,1,0,702.43,29200,28960,20,89241,523385,BENIGN
2026-06-14 12:31:24,192.168.1.218,59954,192.168.1.202,80,2869929,13,22,9516,3036,783,0,427,1051,0,300,4373.63,12.2,84409.68,2295943.2,143496.45,2726432.55,2582936.1,260,704,4.53,7.67,0,1051,358.63,262.75,1,0,1,1,0,358.63,29200,28960,20,73852,767986,BENIGN
2026-06-14 11:19:01,134.238.129.219,62356,192.168.1.100,443,10674,699,1,27960,0,64,40,50,0,0,0,2619449.13,65579.91,15.27,8539.2,533.7,10140.3,9606.6,22368,32,65486.23,93.69,0,64,39.94,16.0,1,0,0,0,0,39.94,512,0,32,51488,193170,DDoS
2026-06-14 11:14:26,192.168.1.215,21374,192.168.1.100,153,611,1,1,40,40,40,40,40,40,0,20,130932.9,3273.32,611.0,488.8,30.55,580.45,549.9,32,32,1636.66,1636.66,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,32,50107,139439,Port Scan
2026-06-14 11:18:37,192.168.1.69,41404,192.168.1.131,80,4388763,30,6,13230,4140,1460,0,497,1336,0,578,3957.84,8.2,125393.23,3511010.4,219438.15,4169324.85,3949886.7,600,192,6.84,1.37,0,1460,482.5,365.0,1,0,1,1,0,482.5,29200,28960,20,15996,217245,BENIGN
2026-06-14 13:55:22,192.168.1.215,27848,192.168.1.100,21,292560,34,46,3230,3128,256,40,85,512,40,110,21732.29,273.45,3703.29,234048.0,14628.0,277932.0,263304.0,1360,1472,116.22,157.23,40,512,79.47,118.0,1,0,1,1,0,79.47,65535,65535,40,67260,342683,Brute Force
2026-06-14 13:35:03,192.168.1.175,55806,192.168.1.82,80,2270004,14,23,7308,4002,1182,0,331,1296,0,529,4982.37,16.3,63055.67,1816003.2,113500.2,2156503.8,2043003.6,280,736,6.17,10.13,0,1296,305.68,324.0,1,0,0,1,0,305.68,29200,28960,20,75326,540621,BENIGN
2026-06-14 12:29:45,192.168.1.89,63408,192.168.1.226,443,3863760,20,9,7640,7632,1090,0,207,1270,0,231,3952.63,7.51,137991.43,3091008.0,193188.0,3670572.0,3477384.0,640,288,5.18,2.33,0,1270,526.62,317.5,1,0,0,1,0,526.62,29200,28960,32,82796,602558,BENIGN
2026-06-14 11:59:54,202.9.248.134,58434,192.168.1.100,443,6338,332,2,13280,0,64,40,50,0,0,0,2095298.2,52698.01,19.03,5070.4,316.9,6021.1,5704.2,6640,64,52382.46,315.56,0,64,39.76,16.0,1,0,0,0,0,39.76,512,0,20,46795,248678,DDoS
2026-06-14 11:55:56,192.168.1.15,29497,192.168.1.51,443,401926,19,7,8037,9401,588,0,430,1440,0,785,43386.1,64.69,16077.04,321540.8,20096.3,381829.7,361733.4,608,224,47.27,17.42,0,1440,670.69,360.0,1,0,0,1,0,670.69,29200,28960,32,47822,822013,BENIGN
2026-06-14 12:05:08,192.168.1.18,65038,192.168.1.100,160,109,1,1,40,40,40,40,40,40,0,20,733944.95,18348.62,109.0,87.2,5.45,103.55,98.1,20,32,9174.31,9174.31,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,20,15901,117871,Port Scan
2026-06-14 11:28:00,192.168.1.184,24514,192.168.1.137,80,2264588,12,11,7608,16412,1170,0,143,1435,0,418,10606.79,10.16,102935.82,1811670.4,113229.4,2151358.6,2038129.2,240,352,5.3,4.86,0,1435,1044.35,358.75,1,0,0,1,0,1044.35,29200,28960,20,6855,906811,BENIGN
2026-06-14 13:10:43,192.168.1.205,57534,192.168.1.100,162,469,2,1,80,40,40,40,40,40,0,20,255863.54,6396.59,234.5,375.2,23.45,445.55,422.1,64,32,4264.39,2132.2,0,40,40.0,10.0,1,1,0,0,0,40.0,1024,0,32,52367,569118,Port Scan
2026-06-14 13:12:12,192.168.1.205,15418,192.168.1.81,443,1947081,10,19,7680,24187,526,0,480,1188,0,522,16366.55,14.89,69538.61,1557664.8,97354.05,1849726.95,1752372.9,320,608,5.14,9.76,0,1188,1098.86,297.0,1,0,0,1,0,1098.86,29200,28960,32,12819,979803,BENIGN
2026-06-14 12:52:51,192.168.1.55,21401,91.56.144.211,6667,40982414,57,23,2508,1955,100,40,60,100,40,60,108.9,1.95,518764.73,32785931.2,2049120.7,38933293.3,36884172.6,1140,736,1.39,0.56,40,100,55.79,15.0,1,0,0,1,0,55.79,58695,47490,20,25377,5810878,Botnet
2026-06-14 13:07:00,192.168.1.251,15598,192.168.1.21,80,3720354,20,11,6140,11748,1287,0,419,1391,0,281,4808.14,8.33,124011.8,2976283.2,186017.7,3534336.3,3348318.6,800,352,5.38,2.96,0,1391,577.03,347.75,1,0,1,1,0,577.03,29200,28960,40,24363,350403,BENIGN
2026-06-14 12:15:50,192.168.1.121,35445,192.168.1.43,80,2436920,6,30,2718,32100,943,0,469,1260,0,408,14287.71,14.77,69626.29,1949536.0,121846.0,2315074.0,2193228.0,120,960,2.46,12.31,0,1260,967.17,315.0,1,0,0,1,0,967.17,29200,28960,20,46109,564231,BENIGN
2026-06-14 11:03:29,192.168.1.228,34634,192.168.1.5,8080,2371938,9,29,2169,19111,1255,0,471,1022,0,222,8971.57,16.02,64106.43,1897550.4,118596.9,2253341.1,2134744.2,180,928,3.79,12.23,0,1255,560.0,313.75,1,0,0,1,0,560.0,29200,28960,20,68584,326065,BENIGN
2026-06-14 11:50:25,192.168.1.134,32231,192.168.1.100,168,230,2,0,80,0,40,40,40,40,0,20,347826.09,8695.65,230.0,184.0,11.5,218.5,0,40,0,8695.65,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,20,37295,368028,Port Scan
2026-06-14 13:07:23,192.168.1.221,44543,192.168.1.44,8080,2036740,29,6,26013,4140,1351,0,285,1435,0,634,14804.54,17.18,59904.12,1629392.0,101837.0,1934903.0,1833066.0,928,192,14.24,2.95,0,1435,861.51,358.75,1,0,1,1,0,861.51,29200,28960,32,88706,330142,BENIGN
2026-06-14 11:11:06,192.168.1.118,44841,192.168.1.153,8080,1440356,12,23,9216,19780,1377,0,222,1215,0,395,20131.13,24.3,42363.41,1152284.8,72017.8,1368338.2,1296320.4,384,736,8.33,15.97,0,1377,828.46,344.25,1,0,0,1,0,828.46,29200,28960,32,77143,840310,BENIGN
2026-06-14 11:28:40,192.168.1.163,34667,192.168.1.107,80,3405844,18,13,3888,17537,806,0,246,1198,0,591,6290.66,9.1,113528.13,2724675.2,170292.2,3235551.8,3065259.6,360,416,5.29,3.82,0,1198,691.13,299.5,1,0,0,1,0,691.13,29200,28960,20,17253,459501,BENIGN
2026-06-14 11:50:04,192.168.1.128,28501,192.168.1.224,443,2995971,21,20,16989,11000,877,0,257,1121,0,410,9342.21,13.69,74899.27,2396776.8,149798.55,2846172.45,2696373.9,420,640,7.01,6.68,0,1121,682.66,280.25,1,0,1,1,0,682.66,29200,28960,20,72911,161242,BENIGN
2026-06-14 12:13:59,192.168.1.168,32409,192.168.1.19,80,4128853,26,28,10036,6888,725,0,245,1246,0,670,4098.96,13.08,77902.89,3303082.4,206442.65,3922410.35,3715967.7,832,896,6.3,6.78,0,1246,313.41,311.5,1,0,1,1,0,313.41,29200,28960,32,22109,657526,BENIGN
2026-06-14 12:25:15,192.168.1.55,15682,185.3.225.220,9001,15702911,23,33,2001,2706,100,40,60,100,40,60,299.75,3.57,285507.47,12562328.8,785145.55,14917765.45,14132619.9,920,1056,1.46,2.1,40,100,84.05,15.0,1,0,0,1,0,84.05,5450,45721,40,20635,7331911,Botnet
2026-06-14 11:08:15,5.234.228.25,15008,192.168.1.100,443,998,468,0,29952,0,64,40,50,0,0,0,30012024.05,468937.88,2.14,798.4,49.9,948.1,0,18720,0,468937.88,0.0,40,64,64.0,6.0,1,0,0,0,0,64.0,512,0,40,11999,785356,DDoS
2026-06-14 12:52:09,192.168.1.105,33091,192.168.1.206,8080,3013169,20,21,8480,10773,1365,0,342,1393,0,585,6389.62,13.61,75329.23,2410535.2,150658.45,2862510.55,2711852.1,640,672,6.64,6.97,0,1393,469.59,348.25,1,0,0,1,0,469.59,29200,28960,32,19535,983323,BENIGN
2026-06-14 13:42:28,192.168.1.174,9233,192.168.1.152,8080,3722854,18,16,7056,9152,1295,0,132,1072,0,328,4353.65,9.13,112813.76,2978283.2,186142.7,3536711.3,3350568.6,576,512,4.84,4.3,0,1295,476.71,323.75,1,0,0,1,0,476.71,29200,28960,32,19677,581719,BENIGN
2026-06-14 12:16:47,192.168.1.147,24295,192.168.1.251,443,4061962,22,16,17270,19632,1286,0,108,1228,0,213,9084.77,9.36,109782.76,3249569.6,203098.1,3858863.9,3655765.8,440,512,5.42,3.94,0,1286,971.11,321.5,1,0,1,1,0,971.11,29200,28960,20,1072,595678,BENIGN
2026-06-14 13:09:08,192.168.1.215,4206,192.168.1.100,22,94599,34,55,3264,5610,256,40,85,512,40,110,93806.49,940.81,1074.99,75679.2,4729.95,89869.05,85139.1,1360,1760,359.41,581.4,40,512,99.71,118.0,1,0,1,1,0,99.71,65535,65535,40,84539,730039,Brute Force
2026-06-14 11:28:32,192.168.1.215,44765,192.168.1.100,3389,43280,61,61,4270,5002,256,40,85,512,40,110,214232.9,2818.85,357.69,34624.0,2164.0,41116.0,38952.0,1220,1952,1409.43,1409.43,40,512,76.0,118.0,1,0,1,1,0,76.0,65535,65535,20,50013,999843,Brute Force
2026-06-14 13:18:39,192.168.1.22,62814,192.168.1.6,80,3152571,25,10,6200,12120,639,0,193,1061,0,658,5811.13,11.1,92722.68,2522056.8,157628.55,2994942.45,2837313.9,800,320,7.93,3.17,0,1061,523.43,265.25,1,0,0,1,0,523.43,29200,28960,32,95774,603146,BENIGN
2026-06-14 12:06:06,140.185.144.166,53406,192.168.1.100,80,10655,270,0,17280,0,64,40,50,0,0,0,1621773.82,25340.22,39.61,8524.0,532.75,10122.25,0,8640,0,25340.22,0.0,40,64,64.0,6.0,1,0,0,0,0,64.0,512,0,32,72960,443193,DDoS
2026-06-14 11:26:34,192.168.1.55,11477,185.35.209.42,8080,6457076,30,31,1470,1984,100,40,60,100,40,60,534.92,9.45,107617.93,5165660.8,322853.8,6134222.2,5811368.4,600,992,4.65,4.8,40,100,56.62,15.0,1,0,0,1,0,56.62,57882,1853,20,28202,2686756,Botnet
2026-06-14 12:59:46,152.195.197.87,58790,192.168.1.100,80,9886,179,2,11456,0,64,40,50,0,0,0,1158810.44,18308.72,54.92,7908.8,494.3,9391.7,8897.4,7160,64,18106.41,202.31,0,64,63.29,16.0,1,0,0,0,0,63.29,512,0,40,36389,340271,DDoS
2026-06-14 12:08:24,192.168.1.217,39237,192.168.1.96,443,1274863,17,27,11781,24003,1249,0,498,1359,0,436,28068.9,34.51,29647.98,1019890.4,63743.15,1211119.85,1147376.7,680,864,13.33,21.18,0,1359,813.27,339.75,1,0,1,1,0,813.27,29200,28960,40,4843,983228,BENIGN
2026-06-14 13:08:04,192.168.1.136,32378,192.168.1.29,80,4434634,9,29,6597,22272,1130,0,328,1281,0,279,6509.89,8.57,119854.97,3547707.2,221731.7,4212902.3,3991170.6,360,928,2.03,6.54,0,1281,759.71,320.25,1,0,1,1,0,759.71,29200,28960,40,48984,897928,BENIGN
2026-06-14 13:27:53,192.168.1.13,61096,192.168.1.168,8080,2170577,20,15,11980,15615,1299,0,251,1382,0,606,12713.21,16.12,63840.5,1736461.6,108528.85,2062048.15,1953519.3,800,480,9.21,6.91,0,1382,788.43,345.5,1,0,0,1,0,788.43,29200,28960,40,4266,528591,BENIGN
2026-06-14 13:56:48,192.168.1.193,61157,192.168.1.102,8080,4367679,5,6,4405,5388,706,0,219,1391,0,433,2242.15,2.52,436767.9,3494143.2,218383.95,4149295.05,3930911.1,160,192,1.14,1.37,0,1391,890.27,347.75,1,0,1,1,0,890.27,29200,28960,32,95626,184401,BENIGN
2026-06-14 13:00:32,192.168.1.230,57882,192.168.1.45,8080,75094,8,26,664,24986,1141,0,404,1346,0,794,341571.9,452.77,2275.58,60075.2,3754.7,71339.3,67584.6,256,832,106.53,346.23,0,1346,754.41,336.5,1,0,0,1,0,754.41,29200,28960,32,39569,949555,BENIGN
2026-06-14 12:17:29,192.168.1.87,57234,192.168.1.46,443,4164173,23,26,6049,31356,860,0,485,1051,0,262,8982.58,11.77,86753.6,3331338.4,208208.65,3955964.35,3747755.7,736,832,5.52,6.24,0,1051,763.37,262.75,1,0,0,1,0,763.37,29200,28960,32,75951,291809,BENIGN
2026-06-14 12:27:09,173.213.23.31,60085,192.168.1.100,80,5696,309,5,19776,0,64,40,50,0,0,0,3471910.11,55126.4,18.2,4556.8,284.8,5411.2,5126.4,12360,160,54248.6,877.81,0,64,62.98,16.0,1,0,0,0,0,62.98,512,0,40,83755,53785,DDoS
2026-06-14 11:10:03,192.168.1.55,44015,185.136.39.231,8080,43857217,53,48,3869,4704,100,40,60,100,40,60,195.48,2.3,438572.17,35085773.6,2192860.85,41664356.15,39471495.3,1696,1536,1.21,1.09,40,100,84.88,15.0,1,0,0,1,0,84.88,33731,37125,32,29908,7086406,Botnet
2026-06-14 12:04:35,192.168.1.186,42908,192.168.1.156,8080,2489696,13,14,3926,15442,557,0,244,1050,0,333,7779.26,10.84,95757.54,1991756.8,124484.8,2365211.2,2240726.4,260,448,5.22,5.62,0,1050,717.33,262.5,1,0,1,1,0,717.33,29200,28960,20,19302,96185,BENIGN
2026-06-14 13:17:56,192.168.1.182,43659,192.168.1.195,80,1173830,15,20,2700,3100,1270,0,110,1175,0,492,4941.09,29.82,34524.41,939064.0,58691.5,1115138.5,1056447.0,480,640,12.78,17.04,0,1270,165.71,317.5,1,0,0,1,0,165.71,29200,28960,32,84361,191727,BENIGN
2026-06-14 11:48:32,192.168.1.96,29054,192.168.1.131,80,311920,26,18,11206,24552,830,0,384,1306,0,690,114638.37,141.06,7253.95,249536.0,15596.0,296324.0,280728.0,1040,576,83.35,57.71,0,1306,812.68,326.5,1,0,1,1,0,812.68,29200,28960,40,78519,370476,BENIGN
2026-06-14 13:49:08,192.168.1.188,46039,192.168.1.97,443,4198778,20,21,18280,16401,921,0,105,1145,0,490,8259.78,9.76,104969.45,3359022.4,209938.9,3988839.1,3778900.2,640,672,4.76,5.0,0,1145,845.88,286.25,1,0,1,1,0,845.88,29200,28960,32,30064,876701,BENIGN
2026-06-14 13:40:18,192.168.1.60,57405,192.168.1.147,80,3143158,12,11,1272,13134,1384,0,354,1323,0,206,4583.29,7.32,142870.82,2514526.4,157157.9,2986000.1,2828842.2,480,352,3.82,3.5,0,1384,626.35,346.0,1,0,0,1,0,626.35,29200,28960,40,53926,560668,BENIGN
2026-06-14 12:37:52,192.168.1.215,51099,192.168.1.100,21,228269,34,105,2856,14700,256,40,85,512,40,110,76909.26,608.93,1654.12,182615.2,11413.45,216855.55,205442.1,1360,3360,148.95,459.98,40,512,126.3,118.0,1,0,1,1,0,126.3,65535,65535,40,94324,983321,Brute Force
2026-06-14 13:00:55,192.168.1.215,47308,192.168.1.100,21,260759,56,77,5376,8239,256,40,85,512,40,110,52212.96,510.05,1975.45,208607.2,13037.95,247721.05,234683.1,2240,2464,214.76,295.29,40,512,102.37,118.0,1,0,1,1,0,102.37,65535,65535,40,13895,590978,Brute Force
2026-06-14 11:04:32,192.168.1.17,20587,192.168.1.176,8080,2922590,20,30,10820,19290,1390,0,469,1018,0,436,10302.51,17.11,59644.69,2338072.0,146129.5,2776460.5,2630331.0,400,960,6.84,10.26,0,1390,602.2,347.5,1,0,1,1,0,602.2,29200,28960,20,32228,965599,BENIGN
2026-06-14 11:07:44,192.168.1.146,1704,192.168.1.59,443,4151303,27,30,7344,19590,1234,0,350,1154,0,505,6488.08,13.73,74130.41,3321042.4,207565.15,3943737.85,3736172.7,540,960,6.5,7.23,0,1234,472.53,308.5,1,0,1,1,0,472.53,29200,28960,20,28664,595672,BENIGN
2026-06-14 11:10:42,192.168.1.244,6980,192.168.1.60,80,4607473,30,10,5970,13730,679,0,473,1090,0,762,4275.66,8.68,118140.33,3685978.4,230373.65,4377099.35,4146725.7,960,320,6.51,2.17,0,1090,492.5,272.5,1,0,0,1,0,492.5,29200,28960,32,70245,101490,BENIGN
2026-06-14 11:57:13,192.168.1.163,48819,192.168.1.165,80,2914018,20,25,8760,14100,646,0,291,1158,0,761,7844.84,15.44,66227.68,2331214.4,145700.9,2768317.1,2622616.2,640,800,6.86,8.58,0,1158,508.0,289.5,1,0,1,1,0,508.0,29200,28960,32,37918,935212,BENIGN
2026-06-14 13:35:45,192.168.1.163,47187,192.168.1.172,443,2294003,28,24,27496,29208,1168,0,430,1405,0,799,24718.36,22.67,44980.45,1835202.4,114700.15,2179302.85,2064602.7,560,768,12.21,10.46,0,1405,1090.46,351.25,1,0,0,1,0,1090.46,29200,28960,20,93243,731792,BENIGN
2026-06-14 13:06:44,192.168.1.228,55664,192.168.1.241,80,377256,25,16,20325,10704,1087,0,156,1107,0,713,82249.19,108.68,9431.4,301804.8,18862.8,358393.2,339530.4,800,512,66.27,42.41,0,1107,756.8,276.75,1,0,1,1,0,756.8,29200,28960,32,62414,37625,BENIGN
2026-06-14 10:59:58,53.94.146.49,22052,192.168.1.100,443,5997,681,3,27240,0,64,40,50,0,0,0,4542271.14,114057.03,8.78,4797.6,299.85,5697.15,5397.3,13620,96,113556.78,500.25,0,64,39.82,16.0,1,0,0,0,0,39.82,512,0,20,91598,137030,DDoS
2026-06-14 13:27:16,192.168.1.127,57011,192.168.1.149,8080,201356,27,22,3240,3322,1331,0,141,1382,0,432,32589.05,243.35,4194.92,161084.8,10067.8,191288.2,181220.4,1080,704,134.09,109.26,0,1382,133.92,345.5,1,0,1,1,0,133.92,29200,28960,40,60881,874910,BENIGN
2026-06-14 12:13:35,192.168.1.51,22392,192.168.1.165,8080,2618183,23,10,15617,9140,562,0,231,1038,0,389,9455.79,12.6,81818.22,2094546.4,130909.15,2487273.85,2356364.7,920,320,8.78,3.82,0,1038,750.21,259.5,1,0,1,1,0,750.21,29200,28960,40,63297,600861,BENIGN
2026-06-14 12:21:31,192.168.1.101,33796,192.168.1.188,8080,4153978,29,25,9976,14775,743,0,169,1364,0,240,5958.38,13.0,78376.94,3323182.4,207698.9,3946279.1,3738580.2,1160,800,6.98,6.02,0,1364,458.35,341.0,1,0,1,1,0,458.35,29200,28960,40,30135,732814,BENIGN
2026-06-14 13:27:51,192.168.1.222,50091,192.168.1.100,210,531,1,1,40,40,40,40,40,40,0,20,150659.13,3766.48,531.0,424.8,26.55,504.45,477.9,40,32,1883.24,1883.24,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,40,35490,883705,Port Scan
2026-06-14 12:19:50,192.168.1.177,38756,192.168.1.5,8080,1793356,7,14,861,7322,1224,0,220,1365,0,216,4562.95,11.71,89667.8,1434684.8,89667.8,1703688.2,1614020.4,140,448,3.9,7.81,0,1365,389.67,341.25,1,0,1,1,0,389.67,29200,28960,20,46082,715445,BENIGN
2026-06-14 12:15:33,192.168.1.162,21583,192.168.1.23,80,4338852,14,19,2394,10317,794,0,450,1421,0,783,2929.58,7.61,135589.12,3471081.6,216942.6,4121909.4,3904966.8,280,608,3.23,4.38,0,1421,385.18,355.25,1,0,0,1,0,385.18,29200,28960,20,23312,856622,BENIGN
2026-06-14 11:48:00,192.168.1.215,18176,192.168.1.100,22,15241,99,44,6435,6072,256,40,85,512,40,110,820615.45,9382.59,107.33,12192.8,762.05,14478.95,13716.9,3960,1408,6495.64,2886.95,40,512,87.46,118.0,1,0,1,1,0,87.46,65535,65535,40,90986,543796,Brute Force
2026-06-14 13:07:16,192.168.1.215,6910,192.168.1.100,22,260585,120,102,13800,13158,256,40,85,512,40,110,103451.85,851.93,1179.12,208468.0,13029.25,247555.75,234526.5,3840,3264,460.5,391.43,40,512,121.43,118.0,1,0,1,1,0,121.43,65535,65535,32,24044,175770,Brute Force
